x,y,q1,q2
2024-01-21,555.0871532443356,62.70556925094729,4853.09557813175
2024-01-28,613.3600179920239,70.14535014037767,5304.170766078633
2024-02-04,595.1079125485571,68.37626836431193,5120.991305975059
2024-02-11,622.3259237527521,70.92791282116518,5400.730593632536
2024-02-18,570.9355894545786,64.42750208096334,4998.584396175979
2024-02-25,531.9626691917924,60.52320516371679,4615.944224478689
2024-03-03,590.3358349410428,66.99794145247138,5141.48023125575
2024-03-10,595.3339749438898,67.98529302093782,5153.927870849903
2024-03-17,526.7786990201639,60.112122670864345,4557.02127246707
2024-03-24,563.819585411493,64.74601901184442,4851.326709042829
2024-03-31,564.4795456910773,63.93625264294647,4923.3235262316975
2024-04-07,544.8123434379014,61.56473778286251,4760.645693826847
